ImageFileName,Red_Channel_Distribution,Green_Channel_Distribution,Blue_Channel_Distribution,Infected_Edge_Density,Infected_MeanBlobSize,Infected_MaxBlobSize
C116P77ThinF_IMG_20150930_171219_cell_108.png,88.8816,53.7856,75.5056,0.2032,0.8,2.0
C116P77ThinF_IMG_20150930_171219_cell_110.png,116.9232,73.0848,98.096,0.1552,2.0,2.0
C116P77ThinF_IMG_20150930_171219_cell_111.png,134.5792,83.5728,110.1312,0.1776,1.0,1.0
C116P77ThinF_IMG_20150930_171219_cell_113.png,120.608,73.0592,102.864,0.1536,1.0,1.0
C116P77ThinF_IMG_20150930_171219_cell_76.png,115.2704,68.4656,95.768,0.1648,0.0,0.0
C116P77ThinF_IMG_20150930_171219_cell_77.png,96.9808,59.0608,84.1504,0.2096,1.25,2.0
C116P77ThinF_IMG_20150930_171219_cell_79.png,125.5232,76.2992,106.0928,0.1648,1.0,1.0
C116P77ThinF_IMG_20150930_171219_cell_81.png,130.7392,85.1392,107.1952,0.1424,2.0,2.0
C116P77ThinF_IMG_20150930_171219_cell_82.png,137.8192,85.8112,112.9984,0.2016,1.0,2.0
C116P77ThinF_IMG_20150930_171219_cell_83.png,112.664,66.96,95.5584,0.1552,2.0,2.0
C116P77ThinF_IMG_20150930_171219_cell_86.png,123.0352,75.3392,95.7376,0.1696,2.0,2.0
C116P77ThinF_IMG_20150930_171219_cell_87.png,135.896,85.0768,113.1616,0.1616,1.6,2.0
C116P77ThinF_IMG_20150930_171219_cell_88.png,113.384,66.2016,94.5776,0.2208,1.1428571428571428,2.0
C116P77ThinF_IMG_20150930_171219_cell_89.png,131.0816,79.8016,109.72,0.1856,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171219_cell_90.png,125.8288,70.8096,109.1056,0.1424,2.0,2.0
C116P77ThinF_IMG_20150930_171219_cell_91.png,139.2896,91.1104,118.8544,0.1568,2.0,2.0
C116P77ThinF_IMG_20150930_171219_cell_92.png,124.7264,80.248,105.8688,0.1536,1.0,2.0
C116P77ThinF_IMG_20150930_171219_cell_93.png,125.1824,79.3024,100.4112,0.1392,2.0,2.0
C116P77ThinF_IMG_20150930_171219_cell_94.png,104.8352,64.9696,92.0864,0.1632,2.0,2.0
C116P77ThinF_IMG_20150930_171219_cell_95.png,147.5424,97.008,120.384,0.2192,2.0,2.0
C116P77ThinF_IMG_20150930_171219_cell_99.png,105.2464,61.4304,93.328,0.16,0.5,2.0
C116P77ThinF_IMG_20150930_171448_cell_101.png,137.5712,90.632,112.2272,0.2048,1.0,1.0
C116P77ThinF_IMG_20150930_171448_cell_102.png,119.744,69.9952,98.0192,0.1872,1.6,2.0
C116P77ThinF_IMG_20150930_171448_cell_103.png,126.112,77.3648,103.3328,0.2224,2.0,2.0
C116P77ThinF_IMG_20150930_171448_cell_104.png,113.808,72.9664,98.1552,0.1904,2.0,2.0
C116P77ThinF_IMG_20150930_171448_cell_105.png,119.7136,78.192,104.9584,0.1952,1.0909090909090908,2.0
C116P77ThinF_IMG_20150930_171448_cell_106.png,126.096,74.504,108.7184,0.192,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171448_cell_107.png,130.9968,79.8288,109.4976,0.2176,1.6666666666666667,2.0
C116P77ThinF_IMG_20150930_171448_cell_109.png,138.3952,82.8512,115.0064,0.2176,1.0,1.0
C116P77ThinF_IMG_20150930_171448_cell_110.png,129.6656,78.664,105.2704,0.2112,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171448_cell_112.png,119.6752,68.4768,102.344,0.1712,2.0,2.0
C116P77ThinF_IMG_20150930_171448_cell_113.png,123.3776,72.1792,108.8496,0.2144,0.5,1.0
C116P77ThinF_IMG_20150930_171448_cell_114.png,132.4624,76.9328,109.2528,0.2048,1.5,2.0
C116P77ThinF_IMG_20150930_171448_cell_115.png,120.6256,73.5072,109.3168,0.2272,0.5,1.0
C116P77ThinF_IMG_20150930_171448_cell_116.png,104.6208,62.944,93.752,0.2112,0.3333333333333333,1.0
C116P77ThinF_IMG_20150930_171448_cell_117.png,135.7264,86.152,123.6768,0.1488,1.1428571428571428,2.0
C116P77ThinF_IMG_20150930_171448_cell_118.png,116.8576,71.6112,103.432,0.2048,2.0,2.0
C116P77ThinF_IMG_20150930_171448_cell_119.png,130.9648,84.64,110.08,0.216,1.5,2.0
C116P77ThinF_IMG_20150930_171448_cell_120.png,134.2704,83.9392,111.144,0.1984,1.5,2.0
C116P77ThinF_IMG_20150930_171448_cell_121.png,98.6016,68.0992,93.2144,0.1568,0.5,1.0
C116P77ThinF_IMG_20150930_171448_cell_122.png,131.024,81.8352,109.4208,0.1568,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171448_cell_123.png,135.2336,88.8384,114.888,0.2176,1.0,1.0
C116P77ThinF_IMG_20150930_171448_cell_124.png,143.4272,90.8736,114.5696,0.2048,1.0,1.0
C116P77ThinF_IMG_20150930_171448_cell_125.png,122.808,68.1632,106.2304,0.1856,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171448_cell_126.png,127.9552,78.4816,107.9184,0.2176,0.8333333333333334,2.0
C116P77ThinF_IMG_20150930_171448_cell_127.png,103.8752,64.4416,95.3584,0.1776,1.5,2.0
C116P77ThinF_IMG_20150930_171448_cell_128.png,137.448,80.6048,115.6704,0.2256,1.6666666666666667,2.0
C116P77ThinF_IMG_20150930_171448_cell_130.png,129.7696,76.5152,108.912,0.2176,1.1666666666666667,2.0
C116P77ThinF_IMG_20150930_171448_cell_132.png,114.0816,74.2,99.5648,0.1952,1.5,2.0
C116P77ThinF_IMG_20150930_171448_cell_84.png,102.9968,65.9792,93.3664,0.168,0.8888888888888888,2.0
C116P77ThinF_IMG_20150930_171448_cell_86.png,127.0096,77.68,107.4864,0.1904,2.0,2.0
C116P77ThinF_IMG_20150930_171448_cell_89.png,122.8128,77.0144,98.7344,0.2224,2.0,2.0
C116P77ThinF_IMG_20150930_171448_cell_92.png,122.0992,78.368,104.5808,0.1888,1.0,2.0
C116P77ThinF_IMG_20150930_171448_cell_93.png,125.1312,76.0096,106.7104,0.144,1.0,1.0
C116P77ThinF_IMG_20150930_171448_cell_95.png,127.0288,83.5088,108.8752,0.224,2.0,2.0
C116P77ThinF_IMG_20150930_171448_cell_96.png,123.784,75.848,108.5168,0.2224,0.8,2.0
C116P77ThinF_IMG_20150930_171448_cell_97.png,137.2384,91.8464,114.8992,0.2192,1.25,2.0
C116P77ThinF_IMG_20150930_171448_cell_99.png,131.224,83.1392,112.4592,0.168,1.0,1.0
C116P77ThinF_IMG_20150930_171558_cell_100.png,138.832,89.84,114.4128,0.1696,1.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_101.png,125.3968,80.56,102.6112,0.168,1.5555555555555556,2.0
C116P77ThinF_IMG_20150930_171558_cell_102.png,127.4848,76.7584,108.7024,0.1248,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_103.png,140.1664,95.0352,115.9392,0.152,1.2,2.0
C116P77ThinF_IMG_20150930_171558_cell_105.png,138.5552,95.2304,115.5088,0.1744,1.4285714285714286,2.0
C116P77ThinF_IMG_20150930_171558_cell_106.png,126.2272,86.8288,105.184,0.16,1.0,1.0
C116P77ThinF_IMG_20150930_171558_cell_107.png,146.4608,102.48,120.0176,0.1552,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_108.png,122.8784,79.7136,105.7104,0.2032,0.75,2.0
C116P77ThinF_IMG_20150930_171558_cell_109.png,129.2768,86.4624,102.2176,0.2016,1.0,1.0
C116P77ThinF_IMG_20150930_171558_cell_110.png,131.5024,84.5936,110.5696,0.1728,1.0,1.0
C116P77ThinF_IMG_20150930_171558_cell_111.png,127.8224,82.5056,103.1952,0.1936,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171558_cell_112.png,110.0608,66.816,92.9616,0.1376,1.6666666666666667,2.0
C116P77ThinF_IMG_20150930_171558_cell_116.png,113.4016,76.8432,99.96,0.1456,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_117.png,118.0672,75.2736,101.224,0.1616,0.0,0.0
C116P77ThinF_IMG_20150930_171558_cell_120.png,120.64,82.656,100.7264,0.1728,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_121.png,118.0192,78.4208,96.6752,0.1664,1.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_124.png,129.5872,81.5344,108.3456,0.1488,1.5,2.0
C116P77ThinF_IMG_20150930_171558_cell_125.png,136.76,87.4992,110.7968,0.1792,1.25,2.0
C116P77ThinF_IMG_20150930_171558_cell_127.png,117.6208,69.168,99.3744,0.1584,1.0,1.0
C116P77ThinF_IMG_20150930_171558_cell_128.png,142.9024,96.3312,112.0528,0.168,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_130.png,110.8016,77.4432,91.7648,0.16,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_133.png,123.0224,82.8816,105.7936,0.1536,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_134.png,131.3456,88.4976,107.9456,0.192,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_136.png,126.1904,80.8944,103.2896,0.1744,1.0,1.0
C116P77ThinF_IMG_20150930_171558_cell_137.png,136.128,87.144,113.2768,0.168,1.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_138.png,128.6336,88.408,106.8352,0.1472,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171558_cell_140.png,121.8256,83.3488,102.6576,0.1632,0.8333333333333334,2.0
C116P77ThinF_IMG_20150930_171558_cell_142.png,117.5664,78.6688,98.7552,0.1488,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_143.png,118.4512,81.7056,100.352,0.2016,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_144.png,139.5808,94.3968,112.0736,0.1728,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_145.png,132.8192,90.7136,108.792,0.2176,1.0,1.0
C116P77ThinF_IMG_20150930_171558_cell_147.png,120.1552,76.7072,97.3232,0.1328,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_148.png,123.904,76.9312,107.2608,0.1872,1.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_149.png,117.8128,82.1104,97.2336,0.1472,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_151.png,136.1824,87.9184,111.2176,0.176,1.4,2.0
C116P77ThinF_IMG_20150930_171558_cell_89.png,127.768,89.8384,107.8112,0.1296,1.25,2.0
C116P77ThinF_IMG_20150930_171558_cell_90.png,114.2096,75.9904,99.0576,0.1392,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_94.png,124.6704,88.2208,106.2048,0.184,1.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_98.png,152.6192,103.416,118.1232,0.2272,2.0,2.0
C116P77ThinF_IMG_20150930_171558_cell_99.png,126.5504,84.3792,101.144,0.128,2.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_100.png,131.2752,83.9936,108.6656,0.1952,2.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_101.png,128.8448,81.688,107.7152,0.2032,1.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_102.png,121.6096,88.008,102.2896,0.1488,1.25,2.0
C116P77ThinF_IMG_20150930_171635_cell_103.png,129.8976,82.3536,109.4272,0.16,1.375,2.0
C116P77ThinF_IMG_20150930_171635_cell_104.png,136.0816,86.7616,110.4288,0.1712,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171635_cell_105.png,107.7872,64.9104,93.3712,0.1232,2.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_107.png,121.0688,74.9136,101.6672,0.1312,1.0,1.0
C116P77ThinF_IMG_20150930_171635_cell_108.png,138.7904,87.3792,117.8032,0.1696,1.75,2.0
C116P77ThinF_IMG_20150930_171635_cell_109.png,117.368,76.8384,97.2928,0.1536,0.0,0.0
C116P77ThinF_IMG_20150930_171635_cell_110.png,134.24,89.4064,116.1248,0.1536,0.7142857142857143,2.0
C116P77ThinF_IMG_20150930_171635_cell_112.png,125.0208,81.8416,104.5168,0.1328,2.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_113.png,127.336,83.6544,100.4384,0.1952,2.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_114.png,125.8864,80.7904,103.4272,0.1968,2.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_115.png,119.368,80.3536,99.84,0.1456,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171635_cell_72.png,133.4768,87.0448,114.6224,0.1344,2.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_73.png,128.2368,77.552,104.2656,0.1456,2.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_74.png,125.92,74.1104,102.9408,0.1392,1.5,2.0
C116P77ThinF_IMG_20150930_171635_cell_75.png,146.712,98.6528,116.8544,0.2032,0.5,1.0
C116P77ThinF_IMG_20150930_171635_cell_76.png,134.392,88.2416,117.5808,0.1296,1.5,2.0
C116P77ThinF_IMG_20150930_171635_cell_79.png,123.1856,81.2448,108.0432,0.1408,2.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_80.png,117.3632,77.936,103.36,0.1232,2.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_81.png,135.4496,92.6832,117.3536,0.1728,1.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_82.png,123.6864,79.0304,106.9408,0.152,1.5,2.0
C116P77ThinF_IMG_20150930_171635_cell_83.png,137.664,88.7872,112.4288,0.216,1.125,2.0
C116P77ThinF_IMG_20150930_171635_cell_84.png,121.9888,75.6432,99.8576,0.1536,1.5,2.0
C116P77ThinF_IMG_20150930_171635_cell_85.png,130.248,87.504,103.464,0.2032,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171635_cell_87.png,129.4128,77.832,107.3168,0.1712,1.5555555555555556,2.0
C116P77ThinF_IMG_20150930_171635_cell_88.png,131.3984,90.2384,108.8928,0.128,1.5,2.0
C116P77ThinF_IMG_20150930_171635_cell_91.png,125.8896,82.7552,109.0448,0.1888,1.2,2.0
C116P77ThinF_IMG_20150930_171635_cell_92.png,117.9072,73.9552,103.4256,0.152,2.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_93.png,134.6928,88.6592,113.2864,0.2112,1.6666666666666667,2.0
C116P77ThinF_IMG_20150930_171635_cell_94.png,125.5296,73.632,104.448,0.2032,2.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_95.png,136.0576,86.6064,110.1024,0.184,2.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_96.png,113.7056,67.7616,96.8912,0.1408,1.0,2.0
C116P77ThinF_IMG_20150930_171635_cell_98.png,103.376,65.264,87.4592,0.1856,2.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_100.png,113.384,76.7296,103.6432,0.1408,1.5714285714285714,2.0
C116P77ThinF_IMG_20150930_171739_cell_101.png,132.4848,92.176,109.2992,0.1808,1.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_102.png,117.0576,74.6016,94.4992,0.1264,2.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_103.png,143.6848,94.24,118.6736,0.1936,1.5,2.0
C116P77ThinF_IMG_20150930_171739_cell_105.png,126.6896,86.4768,114.4128,0.1376,0.3333333333333333,1.0
C116P77ThinF_IMG_20150930_171739_cell_108.png,127.9376,80.4928,109.424,0.136,2.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_110.png,112.448,81.3552,99.7856,0.136,2.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_111.png,137.8528,91.9264,111.2288,0.2032,0.0,0.0
C116P77ThinF_IMG_20150930_171739_cell_112.png,133.9264,81.0592,112.9232,0.1568,1.0,1.0
C116P77ThinF_IMG_20150930_171739_cell_113.png,137.5792,94.4208,109.5776,0.2432,1.5,2.0
C116P77ThinF_IMG_20150930_171739_cell_114.png,129.0224,88.7776,106.1392,0.216,1.1428571428571428,2.0
C116P77ThinF_IMG_20150930_171739_cell_117.png,134.8272,87.3008,111.1088,0.1824,2.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_118.png,124.6544,77.2784,107.8768,0.1584,0.0,0.0
C116P77ThinF_IMG_20150930_171739_cell_77.png,132.6416,88.2832,107.4272,0.1904,1.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_80.png,126.7216,81.9616,104.2752,0.184,1.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_81.png,108.8544,73.8352,94.6976,0.1296,2.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_82.png,143.3728,97.9824,118.504,0.208,1.2,2.0
C116P77ThinF_IMG_20150930_171739_cell_83.png,130.7856,93.3568,112.1104,0.184,2.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_84.png,133.7872,89.0656,117.3376,0.192,0.5,1.0
C116P77ThinF_IMG_20150930_171739_cell_85.png,120.6976,80.5728,104.336,0.168,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171739_cell_86.png,129.096,94.5232,109.9584,0.1776,2.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_88.png,120.1504,84.4816,103.52,0.1248,2.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_89.png,129.9552,78.1488,106.9344,0.1616,2.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_90.png,113.7184,74.4352,92.2544,0.1792,2.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_93.png,128.6,86.8672,110.0256,0.1424,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171739_cell_94.png,137.4128,99.024,117.648,0.136,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171739_cell_95.png,123.3616,79.5536,107.1456,0.1488,2.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_96.png,122.8672,87.4432,104.6752,0.1808,2.0,2.0
C116P77ThinF_IMG_20150930_171739_cell_97.png,120.8352,72.0928,104.992,0.1584,0.4,2.0
C116P77ThinF_IMG_20150930_171739_cell_98.png,127.8736,76.4784,107.3328,0.16,1.1666666666666667,2.0
C116P77ThinF_IMG_20150930_171809_cell_60.png,106.432,62.5712,92.9152,0.1728,1.5,2.0
C116P77ThinF_IMG_20150930_171809_cell_61.png,111.8368,76.0256,102.1424,0.1264,2.0,2.0
C116P77ThinF_IMG_20150930_171809_cell_62.png,118.9248,76.8672,97.2224,0.1312,1.0,2.0
C116P77ThinF_IMG_20150930_171809_cell_64.png,142.0112,91.4144,114.9616,0.12,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171809_cell_65.png,123.4112,80.2288,105.0976,0.1328,2.0,2.0
C116P77ThinF_IMG_20150930_171809_cell_66.png,131.5904,81.008,110.2544,0.136,2.0,2.0
C116P77ThinF_IMG_20150930_171809_cell_67.png,125.288,77.5936,110.9472,0.1392,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171809_cell_68.png,141.0752,94.3088,119.9792,0.1856,1.25,2.0
C116P77ThinF_IMG_20150930_171809_cell_69.png,118.752,77.9376,99.8512,0.1264,2.0,2.0
C116P77ThinF_IMG_20150930_171809_cell_70.png,125.0448,82.0816,98.9568,0.1312,2.0,2.0
C116P77ThinF_IMG_20150930_171809_cell_71.png,133.9568,82.9136,106.256,0.152,1.0,1.0
C116P77ThinF_IMG_20150930_171809_cell_72.png,126.3616,81.9696,99.5664,0.1408,2.0,2.0
C116P77ThinF_IMG_20150930_171809_cell_73.png,127.1248,85.7456,109.7744,0.1392,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171809_cell_74.png,125.7696,71.976,104.3152,0.1808,2.0,2.0
C116P77ThinF_IMG_20150930_171809_cell_75.png,118.616,80.0208,98.3568,0.1104,2.0,2.0
C116P77ThinF_IMG_20150930_171809_cell_77.png,134.3216,88.2528,110.6288,0.1392,2.0,2.0
C116P77ThinF_IMG_20150930_171809_cell_80.png,124.968,78.2864,109.0448,0.1264,1.2,2.0
C116P77ThinF_IMG_20150930_171809_cell_81.png,133.9216,87.2,105.8896,0.1232,2.0,2.0
C116P77ThinF_IMG_20150930_171809_cell_82.png,125.4736,80.4384,102.5184,0.1936,1.0,1.0
C116P77ThinF_IMG_20150930_171809_cell_84.png,122.4992,71.6768,98.3664,0.168,2.0,2.0
C116P77ThinF_IMG_20150930_171809_cell_85.png,130.232,79.2176,105.6528,0.1456,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_100.png,103.2064,68.0384,85.9776,0.184,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_102.png,100.752,70.032,88.92,0.1696,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171844_cell_104.png,127.9568,77.6832,103.6288,0.1904,1.5,2.0
C116P77ThinF_IMG_20150930_171844_cell_105.png,134.3936,88.1728,108.5872,0.2336,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_106.png,116.6912,78.2288,96.1024,0.1952,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_109.png,132.016,90.7504,109.4672,0.176,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_110.png,130.7408,90.8096,113.0112,0.1712,1.1428571428571428,2.0
C116P77ThinF_IMG_20150930_171844_cell_111.png,132.9584,86.5472,114.2448,0.2,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_113.png,103.9904,69.4816,102.1072,0.1456,0.5,1.0
C116P77ThinF_IMG_20150930_171844_cell_114.png,122.9568,77.7488,101.4736,0.1936,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171844_cell_116.png,99.8096,70.6016,92.1344,0.1504,1.4285714285714286,2.0
C116P77ThinF_IMG_20150930_171844_cell_117.png,105.528,66.1104,88.68,0.1584,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_118.png,133.344,86.8432,111.9568,0.1504,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_119.png,126.0176,79.576,102.6944,0.2,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_121.png,134.2672,92.1184,113.2064,0.2064,1.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_122.png,125.048,85.3296,109.7664,0.1488,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171844_cell_123.png,128.9968,90.24,108.2976,0.1856,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_124.png,107.8752,69.8464,90.9392,0.1552,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171844_cell_125.png,127.816,85.9504,100.616,0.1888,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_126.png,110.0128,73.5216,93.792,0.144,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_82.png,121.648,83.9408,107.1664,0.184,1.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_83.png,119.2368,83.5472,101.016,0.1888,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_85.png,129.6912,82.104,107.3344,0.1728,1.3,2.0
C116P77ThinF_IMG_20150930_171844_cell_87.png,128.0032,80.08,103.9328,0.1856,1.5,2.0
C116P77ThinF_IMG_20150930_171844_cell_90.png,134.9472,89.1376,110.5632,0.2016,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_91.png,121.5232,85.0208,102.4,0.1824,1.0,1.0
C116P77ThinF_IMG_20150930_171844_cell_92.png,117.7088,76.7568,100.9968,0.1728,2.0,2.0
C116P77ThinF_IMG_20150930_171844_cell_93.png,126.352,85.4288,112.0688,0.176,1.2,2.0
C116P77ThinF_IMG_20150930_171844_cell_94.png,117.2528,76.8928,101.568,0.184,0.6666666666666666,2.0
C116P77ThinF_IMG_20150930_171844_cell_95.png,124.6432,75.3088,103.6912,0.1904,1.5,2.0
C116P77ThinF_IMG_20150930_171844_cell_99.png,121.2672,84.9168,107.7296,0.1952,1.2,2.0
C116P77ThinF_IMG_20150930_171954_cell_101.png,138.8624,99.6496,117.672,0.2176,2.0,2.0
C116P77ThinF_IMG_20150930_171954_cell_102.png,133.7824,97.4288,115.4368,0.2048,2.0,2.0
C116P77ThinF_IMG_20150930_171954_cell_103.png,118.336,80.2704,98.744,0.2032,2.0,2.0
C116P77ThinF_IMG_20150930_171954_cell_104.png,110.8176,69.9344,91.0784,0.1504,2.0,2.0
C116P77ThinF_IMG_20150930_171954_cell_105.png,120.2016,79.2416,101.4128,0.168,2.0,2.0
C116P77ThinF_IMG_20150930_171954_cell_106.png,127.8928,80.432,104.248,0.208,2.0,2.0
C116P77ThinF_IMG_20150930_171954_cell_107.png,127.6528,89.032,104.2112,0.1952,2.0,2.0
C116P77ThinF_IMG_20150930_171954_cell_111.png,131.1488,91.5168,107.8448,0.2208,1.0,1.0
C116P77ThinF_IMG_20150930_171954_cell_112.png,129.5216,87.9584,106.528,0.2256,1.25,2.0
C116P77ThinF_IMG_20150930_171954_cell_114.png,101.9792,61.2048,88.6752,0.1232,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171954_cell_115.png,127.936,88.664,111.4496,0.168,1.0,1.0
C116P77ThinF_IMG_20150930_171954_cell_73.png,122.0624,84.2928,107.6496,0.2,1.0,1.0
C116P77ThinF_IMG_20150930_171954_cell_74.png,136.5792,98.6688,115.168,0.2144,1.1111111111111112,2.0
C116P77ThinF_IMG_20150930_171954_cell_76.png,120.0864,77.4256,99.5376,0.1776,1.1428571428571428,2.0
C116P77ThinF_IMG_20150930_171954_cell_77.png,121.2176,93.608,103.9216,0.2128,1.5,2.0
C116P77ThinF_IMG_20150930_171954_cell_78.png,119.072,76.4176,98.7392,0.2048,1.0,2.0
C116P77ThinF_IMG_20150930_171954_cell_79.png,91.1792,60.5392,82.9168,0.1872,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171954_cell_81.png,124.0608,84.0352,101.88,0.1872,1.1428571428571428,2.0
C116P77ThinF_IMG_20150930_171954_cell_82.png,119.4688,77.1872,100.7392,0.1968,2.0,2.0
C116P77ThinF_IMG_20150930_171954_cell_85.png,137.8912,101.5408,115.624,0.1984,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171954_cell_86.png,110.7136,74.5776,97.6096,0.1792,1.0,2.0
C116P77ThinF_IMG_20150930_171954_cell_87.png,124.8432,87.3264,103.1008,0.2128,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_171954_cell_88.png,139.7472,92.2448,110.7264,0.2224,2.0,2.0
C116P77ThinF_IMG_20150930_171954_cell_90.png,128.9904,73.576,109.6784,0.1856,1.4,2.0
C116P77ThinF_IMG_20150930_171954_cell_94.png,122.8768,80.4512,110.2176,0.192,0.5,1.0
C116P77ThinF_IMG_20150930_171954_cell_95.png,129.344,93.1088,109.7008,0.2176,1.0,1.0
C116P77ThinF_IMG_20150930_171954_cell_96.png,121.0176,78.9248,105.7328,0.1872,1.0,2.0
C116P77ThinF_IMG_20150930_171954_cell_97.png,131.1408,85.2848,106.7056,0.2112,1.0,1.0
C116P77ThinF_IMG_20150930_171954_cell_99.png,99.7776,63.0896,81.0144,0.1696,1.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_100.png,123.5296,80.232,105.6064,0.1424,0.6666666666666666,2.0
C116P77ThinF_IMG_20150930_172112_cell_102.png,121.9696,72.7152,103.9328,0.1488,1.5,2.0
C116P77ThinF_IMG_20150930_172112_cell_103.png,131.2208,86.288,106.832,0.1568,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_104.png,129.4272,80.0864,105.1568,0.136,1.2857142857142858,2.0
C116P77ThinF_IMG_20150930_172112_cell_105.png,119.6496,68.312,96.3312,0.1392,1.2,2.0
C116P77ThinF_IMG_20150930_172112_cell_106.png,124.8288,66.864,100.7888,0.1472,1.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_107.png,133.3392,88.2672,110.1904,0.1664,1.3333333333333333,2.0
