,ImageFileName,Red_Channel_Distribution,Green_Channel_Distribution,Blue_Channel_Distribution,Infected_Edge_Density,Infected_MeanBlobSize,Infected_MaxBlobSize,target,CNN_predictions
874,C118P79ThinF_IMG_20151002_105125_cell_138.png,157.7488,110.6832,109.7056,0.1328,1.0,2.0,1,0.9842044
875,C118P79ThinF_IMG_20151002_105125_cell_139.png,147.4096,88.1552,99.9664,0.176,2.0,2.0,1,0.9999999
876,C118P79ThinF_IMG_20151002_105125_cell_141.png,159.088,112.4288,115.2432,0.136,1.6666666666666667,2.0,1,0.9901214
877,C118P79ThinF_IMG_20151002_105125_cell_142.png,174.2912,114.4608,123.3536,0.1696,2.0,2.0,1,0.2799497
878,C118P79ThinF_IMG_20151002_105125_cell_143.png,147.648,96.5024,105.3712,0.1968,1.0,1.0,1,0.9999999
879,C118P79ThinF_IMG_20151002_105125_cell_144.png,156.7504,104.1456,109.76,0.1568,1.6666666666666667,2.0,1,0.999992
880,C118P79ThinF_IMG_20151002_105125_cell_146.png,169.0912,109.5296,113.9904,0.1632,1.5,2.0,1,0.9999982
881,C118P79ThinF_IMG_20151002_105125_cell_147.png,156.3488,99.2608,104.1552,0.1776,0.0,0.0,1,0.999935
882,C118P79ThinF_IMG_20151002_105125_cell_150.png,166.6528,109.3664,118.7984,0.1632,2.0,2.0,1,0.9861271
883,C118P79ThinF_IMG_20151002_105125_cell_151.png,159.0896,101.112,109.1504,0.1488,1.0,1.0,1,0.99499714
884,C118P79ThinF_IMG_20151002_105125_cell_153.png,153.1232,103.7888,106.9328,0.1456,0.0,0.0,1,0.8721608
885,C118P79ThinF_IMG_20151002_105125_cell_155.png,164.672,107.4672,116.6416,0.168,1.6666666666666667,2.0,1,0.99626076
886,C118P79ThinF_IMG_20151002_105125_cell_156.png,143.8304,96.1504,99.6512,0.1536,0.0,0.0,1,0.9992391
887,C118P79ThinF_IMG_20151002_105125_cell_157.png,156.1728,100.808,107.2192,0.1616,1.0,2.0,1,0.99866366
888,C118P79ThinF_IMG_20151002_105125_cell_158.png,160.488,114.888,116.2992,0.1296,0.6666666666666666,2.0,1,0.9567185
889,C118P79ThinF_IMG_20151002_105125_cell_159.png,159.4256,99.9344,105.9792,0.1584,1.0,2.0,1,0.9999694
890,C118P79ThinF_IMG_20151002_105125_cell_160.png,158.0064,99.4544,109.248,0.2192,2.0,2.0,1,0.9999682
891,C118P79ThinF_IMG_20151002_105125_cell_161.png,158.1936,105.6896,112.6944,0.1536,2.0,2.0,1,0.9730603
892,C118P79ThinF_IMG_20151002_105125_cell_162.png,158.1328,105.976,115.6096,0.1776,1.0,1.0,1,0.99996173
893,C118P79ThinF_IMG_20151002_105125_cell_163.png,166.5728,109.4064,119.8352,0.1728,2.0,2.0,1,1.0
894,C118P79ThinF_IMG_20151002_105346_cell_149.png,167.0912,112.1536,116.3824,0.1792,1.75,2.0,1,0.99930257
895,C118P79ThinF_IMG_20151002_105346_cell_151.png,153.648,100.864,104.624,0.1376,1.0,1.0,1,0.9860181
896,C118P79ThinF_IMG_20151002_105346_cell_152.png,159.44,106.9392,109.88,0.1856,1.0,2.0,1,0.9995891
897,C118P79ThinF_IMG_20151002_105346_cell_156.png,160.776,100.448,109.5968,0.1744,2.0,2.0,1,0.9999998
898,C118P79ThinF_IMG_20151002_105346_cell_157.png,148.0304,87.2896,99.3088,0.2128,1.5,2.0,1,0.99999964
899,C118P79ThinF_IMG_20151002_105346_cell_158.png,149.4432,104.392,105.6864,0.1488,0.0,0.0,1,0.99617875
900,C118P79ThinF_IMG_20151002_105346_cell_160.png,159.7424,101.4144,108.1552,0.1824,0.0,0.0,1,0.9999494
901,C118P79ThinF_IMG_20151002_105346_cell_161.png,166.8304,105.3936,111.2608,0.1408,1.0,1.0,1,0.9995156
902,C118P79ThinF_IMG_20151002_105346_cell_162.png,166.8208,112.344,114.4464,0.1584,0.0,0.0,1,0.9996731
903,C118P79ThinF_IMG_20151002_105346_cell_163.png,153.9744,100.2992,105.7504,0.136,1.0,1.0,1,0.997793
904,C118P79ThinF_IMG_20151002_105346_cell_164.png,138.88,94.0992,97.1392,0.1648,0.0,0.0,1,0.9898183
905,C118P79ThinF_IMG_20151002_105346_cell_165.png,168.8976,108.3952,112.1664,0.152,0.0,0.0,1,0.99993306
906,C118P79ThinF_IMG_20151002_105346_cell_166.png,154.5584,108.176,111.5264,0.1568,0.0,0.0,1,0.99371487
907,C118P79ThinF_IMG_20151002_105735_cell_137.png,155.3392,96.792,105.5664,0.1456,2.0,2.0,1,0.9998902
908,C118P79ThinF_IMG_20151002_105735_cell_138.png,131.5248,94.9888,95.7184,0.1584,0.0,0.0,1,0.9994563
909,C118P79ThinF_IMG_20151002_105735_cell_140.png,150.848,91.7408,103.2544,0.192,2.0,2.0,1,0.99999994
910,C118P79ThinF_IMG_20151002_105735_cell_141.png,157.056,104.3152,110.2048,0.1664,2.0,2.0,1,0.99999875
911,C118P79ThinF_IMG_20151002_105735_cell_142.png,130.5616,85.496,91.5328,0.2096,2.0,2.0,1,0.9994566
912,C118P79ThinF_IMG_20151002_105735_cell_143.png,143.7008,90.64,98.4912,0.2,2.0,2.0,1,0.99631405
913,C118P79ThinF_IMG_20151002_105735_cell_144.png,153.1712,101.8816,107.7776,0.2176,0.0,0.0,1,1.0
914,C118P79ThinF_IMG_20151002_105735_cell_145.png,155.5536,90.5104,104.6064,0.1792,1.4,2.0,1,0.99996513
915,C118P79ThinF_IMG_20151002_105735_cell_148.png,163.1152,108.3312,116.8368,0.1808,2.0,2.0,1,0.9995638
916,C118P79ThinF_IMG_20151002_105735_cell_149.png,119.0112,84.9136,84.5168,0.1824,1.0,2.0,1,0.9999982
917,C118P79ThinF_IMG_20151002_105735_cell_152.png,158.3488,101.5328,109.4368,0.1744,2.0,2.0,1,0.99983567
918,C118P79ThinF_IMG_20151002_105735_cell_153.png,155.3952,99.6112,109.32,0.1904,1.6666666666666667,2.0,1,0.9997151
919,C118P79ThinF_IMG_20151002_105735_cell_155.png,152.3984,101.2064,107.0912,0.1744,2.0,2.0,1,0.9994054
920,C118P79ThinF_IMG_20151002_105735_cell_157.png,148.2656,100.8928,105.1552,0.1744,1.5,2.0,1,1.0
921,C118P79ThinF_IMG_20151002_105827_cell_131.png,142.0976,91.2496,94.4368,0.168,1.3333333333333333,2.0,1,0.999978
922,C118P79ThinF_IMG_20151002_105827_cell_133.png,131.7024,89.992,91.144,0.1856,0.0,0.0,1,0.9999606
923,C118P79ThinF_IMG_20151002_105827_cell_135.png,142.1872,88.0672,94.6544,0.184,2.0,2.0,1,0.9976636
924,C118P79ThinF_IMG_20151002_105827_cell_136.png,138.128,84.136,90.1584,0.1872,1.6,2.0,1,0.98303807
925,C118P79ThinF_IMG_20151002_105827_cell_137.png,154.4912,98.1264,104.6368,0.1904,0.0,0.0,1,0.9996744
926,C118P79ThinF_IMG_20151002_105827_cell_138.png,146.44,100.3088,103.5408,0.152,0.0,0.0,1,0.9993417
927,C118P79ThinF_IMG_20151002_105827_cell_140.png,152.3232,99.0992,103.8592,0.1408,1.3333333333333333,2.0,1,0.939804
928,C118P79ThinF_IMG_20151002_105827_cell_142.png,132.2592,87.1328,87.4512,0.1616,1.0,2.0,1,0.9997506
929,C118P79ThinF_IMG_20151002_105827_cell_144.png,135.72,88.9472,89.9616,0.1568,0.5,1.0,1,0.9999999
930,C118P79ThinF_IMG_20151002_105827_cell_145.png,145.2224,93.8912,97.9904,0.168,1.0,2.0,1,0.99458194
931,C118P79ThinF_IMG_20151002_105827_cell_146.png,148.7904,94.5584,99.6288,0.168,1.5,2.0,1,0.99995655
932,C118P79ThinF_IMG_20151002_105827_cell_149.png,148.2752,100.6208,104.7664,0.1536,0.0,0.0,1,0.9998448
933,C118P79ThinF_IMG_20151002_105827_cell_150.png,156.2768,105.4736,107.304,0.1552,0.0,0.0,1,0.9990974
934,C118P79ThinF_IMG_20151002_105827_cell_152.png,163.2752,105.8208,108.8112,0.1616,0.0,0.0,1,0.99996006
935,C118P79ThinF_IMG_20151002_105827_cell_154.png,161.0304,102.152,107.6752,0.184,1.5,2.0,1,0.99724025
936,C118P79ThinF_IMG_20151002_105827_cell_155.png,129.2752,82.4672,88.1408,0.1776,0.0,0.0,1,1.0
937,C118P79ThinF_IMG_20151002_105827_cell_156.png,153.1504,98.1696,102.7008,0.1584,1.0,1.0,1,0.99999994
938,C118P79ThinF_IMG_20151002_105827_cell_157.png,143.7536,102.888,101.7248,0.1584,1.0,2.0,1,0.9999618
939,C118P79ThinF_IMG_20151002_105827_cell_158.png,152.752,97.7072,101.2384,0.1504,1.0,2.0,1,0.99955666
940,C118P79ThinF_IMG_20151002_105827_cell_159.png,142.2432,94.9088,99.5504,0.1808,1.0,1.0,1,0.99904716
941,C118P79ThinF_IMG_20151002_110002_cell_1.png,155.464,99.5472,109.1024,0.1792,1.3333333333333333,2.0,1,1.0
942,C118P79ThinF_IMG_20151002_110002_cell_10.png,151.0912,93.7104,100.7456,0.1584,2.0,2.0,1,0.9941537
943,C118P79ThinF_IMG_20151002_110002_cell_11.png,150.072,100.9776,104.272,0.1456,0.0,0.0,1,0.9947873
944,C118P79ThinF_IMG_20151002_110002_cell_12.png,156.7632,103.0896,106.8736,0.184,1.3333333333333333,2.0,1,0.99691755
945,C118P79ThinF_IMG_20151002_110002_cell_15.png,156.6448,103.3584,111.312,0.1616,1.0,1.0,1,0.9998598
946,C118P79ThinF_IMG_20151002_110002_cell_16.png,165.9136,109.2976,114.7632,0.1664,0.0,0.0,1,0.9972137
947,C118P79ThinF_IMG_20151002_110002_cell_18.png,150.5824,95.8944,103.7552,0.1712,1.0,1.0,1,0.9996873
948,C118P79ThinF_IMG_20151002_110002_cell_2.png,165.192,98.5232,110.5344,0.1632,1.0,2.0,1,0.99997103
949,C118P79ThinF_IMG_20151002_110002_cell_21.png,160.0928,100.9072,109.1328,0.1712,2.0,2.0,1,0.9999995
950,C118P79ThinF_IMG_20151002_110002_cell_23.png,135.3344,78.9616,91.3056,0.184,2.0,2.0,1,0.99999964
951,C118P79ThinF_IMG_20151002_110002_cell_24.png,146.8288,92.0336,99.488,0.1344,2.0,2.0,1,0.99935305
952,C118P79ThinF_IMG_20151002_110002_cell_26.png,151.5808,96.1504,100.3264,0.1536,1.6,2.0,1,0.99996793
953,C118P79ThinF_IMG_20151002_110002_cell_3.png,156.4672,98.784,105.336,0.1456,1.5,2.0,1,0.9999367
954,C118P79ThinF_IMG_20151002_110002_cell_4.png,155.96,103.6768,107.6384,0.1744,0.0,0.0,1,0.9397441
955,C118P79ThinF_IMG_20151002_110002_cell_6.png,147.3568,91.9104,103.0224,0.1696,1.0,1.0,1,0.9997206
956,C118P79ThinF_IMG_20151002_110002_cell_7.png,153.9696,92.5728,102.6384,0.1616,1.0,2.0,1,0.9998978
957,C118P79ThinF_IMG_20151002_110002_cell_8.png,160.4992,109.0768,109.4192,0.1536,0.0,0.0,1,0.9985735
958,C118P79ThinF_IMG_20151002_110212_cell_10.png,154.9424,103.9248,107.7168,0.144,0.0,0.0,1,0.9999515
959,C118P79ThinF_IMG_20151002_110212_cell_12.png,152.944,105.5696,110.2608,0.16,0.0,0.0,1,0.99967587
960,C118P79ThinF_IMG_20151002_110212_cell_13.png,158.3392,107.9584,111.6416,0.1616,0.0,0.0,1,0.99996454
961,C118P79ThinF_IMG_20151002_110212_cell_15.png,155.728,98.3232,103.1952,0.1472,1.0,1.0,1,0.99284
962,C118P79ThinF_IMG_20151002_110212_cell_16.png,149.1808,101.2128,104.1344,0.1648,0.0,0.0,1,0.9997097
963,C118P79ThinF_IMG_20151002_110212_cell_17.png,163.8288,107.0752,113.9344,0.1552,1.0,1.0,1,0.99999577
964,C118P79ThinF_IMG_20151002_110212_cell_2.png,156.3792,102.632,108.8432,0.2,2.0,2.0,1,0.9997512
965,C118P79ThinF_IMG_20151002_110212_cell_4.png,150.8704,98.6272,103.9536,0.1792,0.0,0.0,1,0.99921733
966,C118P79ThinF_IMG_20151002_110212_cell_5.png,160.0736,93.4848,109.6032,0.2256,1.4,2.0,1,0.999997
967,C118P79ThinF_IMG_20151002_110212_cell_6.png,158.264,102.8752,107.9248,0.1536,1.3333333333333333,2.0,1,0.99996555
968,C118P79ThinF_IMG_20151002_110212_cell_7.png,155.2608,103.9008,107.5184,0.1408,1.5,2.0,1,0.99876744
969,C118P79ThinF_IMG_20151002_110212_cell_8.png,151.0752,98.0608,106.0256,0.1872,2.0,2.0,1,1.0
970,C118P79ThinF_IMG_20151002_110609_cell_11.png,159.3456,114.5248,114.6784,0.1328,0.0,0.0,1,0.9985749
971,C118P79ThinF_IMG_20151002_110609_cell_12.png,159.7968,101.2192,107.9728,0.1456,1.3333333333333333,2.0,1,0.99842834
972,C118P79ThinF_IMG_20151002_110609_cell_13.png,153.2016,103.584,108.8976,0.1728,1.0,1.0,1,1.0
973,C118P79ThinF_IMG_20151002_110609_cell_14.png,133.28,86.7504,90.744,0.168,1.0,1.0,1,0.9997444
974,C118P79ThinF_IMG_20151002_110609_cell_15.png,151.496,98.6864,99.5984,0.1488,1.3333333333333333,2.0,1,0.9979768
975,C118P79ThinF_IMG_20151002_110609_cell_17.png,147.224,96.7648,103.4752,0.1664,1.0,2.0,1,0.99923724
976,C118P79ThinF_IMG_20151002_110609_cell_19.png,156.592,100.4672,108.3568,0.1776,2.0,2.0,1,0.9999959
977,C118P79ThinF_IMG_20151002_110609_cell_2.png,163.104,111.416,114.8992,0.1472,0.0,0.0,1,0.99986273
978,C118P79ThinF_IMG_20151002_110609_cell_20.png,165.3504,107.6784,111.8176,0.1904,0.0,0.0,1,0.99999744
979,C118P79ThinF_IMG_20151002_110609_cell_4.png,166.3744,105.2736,114.2736,0.1504,1.0,2.0,1,0.99997336
980,C118P79ThinF_IMG_20151002_110609_cell_5.png,147.472,102.7344,102.6208,0.1536,1.0,2.0,1,1.0
981,C118P79ThinF_IMG_20151002_110609_cell_6.png,135.8848,92.472,93.6608,0.1504,0.0,0.0,1,0.99989355
982,C118P79ThinF_IMG_20151002_110609_cell_7.png,157.72,103.312,107.2256,0.1712,1.3333333333333333,2.0,1,0.9997913
983,C118P79ThinF_IMG_20151002_110609_cell_8.png,146.7408,97.3344,102.0304,0.1872,1.0,1.0,1,0.99481624
984,C118P79ThinF_IMG_20151002_110609_cell_9.png,154.4224,99.9664,104.736,0.1504,0.0,0.0,1,0.99361855
985,C118P79ThinF_IMG_20151002_110725_cell_133.png,155.8576,103.2688,107.4496,0.1696,1.5,2.0,1,0.99423164
986,C118P79ThinF_IMG_20151002_110725_cell_135.png,133.0688,83.616,89.4928,0.1552,1.0,1.0,1,0.9999503
987,C118P79ThinF_IMG_20151002_110725_cell_136.png,150.5168,100.376,105.096,0.1744,1.3333333333333333,2.0,1,0.9999366
988,C118P79ThinF_IMG_20151002_110725_cell_138.png,163.0048,106.12,108.9232,0.1424,0.0,0.0,1,0.9996712
989,C118P79ThinF_IMG_20151002_110725_cell_140.png,152.592,101.3264,108.0432,0.1968,2.0,2.0,1,1.0
990,C118P79ThinF_IMG_20151002_110725_cell_141.png,170.144,114.184,121.4784,0.1936,1.0,2.0,1,1.0
991,C118P79ThinF_IMG_20151002_110725_cell_142.png,142.3712,96.9536,100.5632,0.1904,1.5,2.0,1,1.0
992,C118P79ThinF_IMG_20151002_110725_cell_143.png,153.1088,99.0816,105.5552,0.1744,2.0,2.0,1,0.99824345
993,C118P79ThinF_IMG_20151002_110725_cell_144.png,158.712,101.7184,107.2384,0.2,1.0,2.0,1,0.99998
994,C118P79ThinF_IMG_20151002_110725_cell_145.png,157.1472,100.5328,107.16,0.1616,1.3333333333333333,2.0,1,0.9996135
995,C118P79ThinF_IMG_20151002_110725_cell_146.png,159.2832,104.8192,111.8224,0.1712,2.0,2.0,1,0.9925854
996,C118P79ThinF_IMG_20151002_110725_cell_149.png,163.0224,101.1072,110.6912,0.1536,2.0,2.0,1,0.99999076
997,C118P79ThinF_IMG_20151002_110725_cell_150.png,158.4944,106.7808,108.856,0.152,1.0,1.0,1,0.9713685
998,C118P79ThinF_IMG_20151002_110725_cell_151.png,167.3152,104.28,111.6432,0.1872,0.6666666666666666,2.0,1,0.9999999
999,C118P79ThinF_IMG_20151002_110834_cell_135.png,159.456,100.5584,105.7968,0.144,1.0,2.0,1,0.9995958
1000,C118P79ThinF_IMG_20151002_110834_cell_136.png,140.4368,85.4176,92.3168,0.2128,2.0,2.0,1,1.0
1001,C118P79ThinF_IMG_20151002_110834_cell_137.png,148.0,98.5712,104.6496,0.1328,0.0,0.0,1,0.91752195
1002,C118P79ThinF_IMG_20151002_110834_cell_138.png,156.4208,99.6256,104.4048,0.2,1.0,1.0,1,0.99997884
1003,C118P79ThinF_IMG_20151002_110834_cell_139.png,141.6704,91.488,96.0672,0.1728,1.0,1.0,1,0.9999529
1004,C118P79ThinF_IMG_20151002_110834_cell_140.png,152.6048,100.144,107.5472,0.1584,2.0,2.0,1,0.996139
1005,C118P79ThinF_IMG_20151002_110834_cell_142.png,149.2672,102.0192,105.232,0.152,0.0,0.0,1,0.99152136
1006,C118P79ThinF_IMG_20151002_110834_cell_143.png,145.4912,94.28,100.9952,0.1792,1.0,1.0,1,0.9999973
1007,C118P79ThinF_IMG_20151002_110834_cell_144.png,141.256,92.632,94.6064,0.1904,1.6,2.0,1,0.99999166
1008,C118P79ThinF_IMG_20151002_110834_cell_146.png,156.1808,100.3024,105.792,0.1648,0.0,0.0,1,0.9992665
1009,C118P79ThinF_IMG_20151002_110834_cell_148.png,159.2528,107.1152,112.424,0.176,1.2,2.0,1,0.9999995
1010,C118P79ThinF_IMG_20151002_110834_cell_149.png,135.488,95.3456,96.544,0.152,0.0,0.0,1,0.9700917
1011,C118P79ThinF_IMG_20151002_110834_cell_151.png,155.9056,100.6912,103.976,0.1568,1.0,1.0,1,0.9998029
1012,C118P79ThinF_IMG_20151002_110834_cell_152.png,154.6032,97.2592,102.3584,0.1936,0.6666666666666666,2.0,1,1.0
1013,C118P79ThinF_IMG_20151002_110834_cell_153.png,159.9328,115.7552,112.392,0.1328,1.3333333333333333,2.0,1,0.99885714
1014,C118P79ThinF_IMG_20151002_110834_cell_154.png,150.0304,94.984,100.3888,0.1456,1.0,1.0,1,0.9999608
1015,C118P79ThinF_IMG_20151002_110834_cell_155.png,159.1072,110.04,113.184,0.1552,1.3333333333333333,2.0,1,0.9730338
1016,C118P79ThinF_IMG_20151002_110834_cell_156.png,149.28,95.9072,101.8304,0.1584,1.0,2.0,1,0.9913502
1017,C118P79ThinF_IMG_20151002_110834_cell_157.png,152.2816,104.9696,102.8528,0.16,1.0,1.0,1,0.9998942
1018,C118P79ThinF_IMG_20151002_110834_cell_158.png,157.6608,97.0112,105.3008,0.1376,2.0,2.0,1,0.9970997
1019,C118P79ThinF_IMG_20151002_110834_cell_159.png,145.3376,88.2224,98.312,0.1584,2.0,2.0,1,0.9999851
1020,C118P79ThinF_IMG_20151002_110834_cell_160.png,159.9328,106.9072,109.4688,0.16,1.0,2.0,1,0.99998474
1021,C118P79ThinF_IMG_20151002_110942_cell_10.png,158.2128,107.2336,113.6176,0.1776,2.0,2.0,1,0.79730064
1022,C118P79ThinF_IMG_20151002_110942_cell_12.png,136.3344,81.2064,93.2048,0.176,2.0,2.0,1,0.999263
1023,C118P79ThinF_IMG_20151002_110942_cell_13.png,116.3808,78.4048,82.6672,0.168,1.3333333333333333,2.0,1,0.9973445
1024,C118P79ThinF_IMG_20151002_110942_cell_14.png,156.7056,104.8896,108.7296,0.152,1.3333333333333333,2.0,1,0.99807876
1025,C118P79ThinF_IMG_20151002_110942_cell_16.png,167.0256,113.7568,119.3904,0.1456,1.6666666666666667,2.0,1,0.9994511
1026,C118P79ThinF_IMG_20151002_110942_cell_17.png,159.8576,114.2016,116.3456,0.1424,1.0,1.0,1,0.9998206
1027,C118P79ThinF_IMG_20151002_110942_cell_2.png,146.8496,91.7232,101.1024,0.1776,2.0,2.0,1,0.999993
1028,C118P79ThinF_IMG_20151002_110942_cell_20.png,132.6496,85.2832,92.0784,0.1664,1.0,1.0,1,0.96461123
1029,C118P79ThinF_IMG_20151002_110942_cell_3.png,164.848,104.7968,113.1024,0.1936,2.0,2.0,1,0.99999833
1030,C118P79ThinF_IMG_20151002_110942_cell_4.png,149.792,96.3152,107.8512,0.2064,2.0,2.0,1,0.9999789
1031,C118P79ThinF_IMG_20151002_110942_cell_5.png,142.1776,98.6496,103.2384,0.1744,1.0,2.0,1,0.9999967
1032,C118P79ThinF_IMG_20151002_110942_cell_6.png,161.584,102.1088,110.056,0.184,2.0,2.0,1,0.9999734
1033,C118P79ThinF_IMG_20151002_110942_cell_7.png,157.2768,100.2176,106.4576,0.2048,1.0,1.0,1,0.999948
1034,C118P79ThinF_IMG_20151002_110942_cell_9.png,130.4416,82.3552,90.5248,0.208,2.0,2.0,1,0.99997866
1035,C119P80ThinF_IMG_20151002_122720_cell_158.png,152.6064,101.5248,107.16,0.2112,1.0,2.0,1,0.9937459
1036,C119P80ThinF_IMG_20151002_122720_cell_159.png,150.2608,101.104,107.2272,0.1424,1.0,2.0,1,0.99882805
1037,C119P80ThinF_IMG_20151002_122720_cell_160.png,147.6992,101.264,107.4752,0.1552,2.0,2.0,1,1.0
1038,C119P80ThinF_IMG_20151002_122720_cell_161.png,153.1888,108.5376,112.1296,0.1632,1.0,2.0,1,0.3790327
1039,C119P80ThinF_IMG_20151002_122720_cell_163.png,157.5552,99.0352,108.9488,0.2384,2.0,2.0,1,0.9995789
1040,C119P80ThinF_IMG_20151002_122720_cell_164.png,156.4656,110.8384,116.2304,0.1392,1.6,2.0,1,0.9997708
1041,C119P80ThinF_IMG_20151002_122720_cell_165.png,162.3856,113.296,117.8624,0.1424,0.0,0.0,1,0.9999517
1042,C119P80ThinF_IMG_20151002_122720_cell_166.png,159.6896,106.488,113.7152,0.1424,1.3333333333333333,2.0,1,0.99996424
1043,C119P80ThinF_IMG_20151002_122720_cell_168.png,156.7664,109.2864,114.2224,0.1632,1.0,1.0,1,0.99994534
1044,C119P80ThinF_IMG_20151002_123043_cell_155.png,155.744,109.536,109.6736,0.1408,1.0,1.0,1,0.9999999
1045,C119P80ThinF_IMG_20151002_123043_cell_156.png,146.6496,72.936,107.9808,0.2784,1.3333333333333333,2.0,1,0.99969083
1046,C119P80ThinF_IMG_20151002_123043_cell_157.png,154.624,102.44,108.912,0.1632,1.0,1.0,1,1.0
1047,C119P80ThinF_IMG_20151002_123043_cell_158.png,139.2752,77.1792,97.2368,0.2176,2.0,2.0,1,0.9998419
1048,C119P80ThinF_IMG_20151002_123043_cell_159.png,155.7728,101.2848,107.1152,0.1728,1.0,1.0,1,0.9999814
1049,C119P80ThinF_IMG_20151002_123043_cell_160.png,160.968,114.9616,115.7408,0.1248,0.0,0.0,1,0.99995977
1050,C119P80ThinF_IMG_20151002_123043_cell_161.png,120.0752,57.7264,85.9536,0.2528,2.0,2.0,1,0.99389136
1051,C119P80ThinF_IMG_20151002_123043_cell_162.png,160.3904,101.824,112.0896,0.176,2.0,2.0,1,0.9999792
1052,C119P80ThinF_IMG_20151002_123043_cell_163.png,146.0448,100.9712,103.3424,0.144,0.0,0.0,1,0.96593803
1053,C119P80ThinF_IMG_20151002_123043_cell_164.png,141.3936,96.6144,100.4528,0.1632,0.0,0.0,1,0.999996
1054,C119P80ThinF_IMG_20151002_123043_cell_165.png,140.3104,96.2496,98.16,0.1456,1.3333333333333333,2.0,1,1.0
1055,C119P80ThinF_IMG_20151002_123043_cell_166.png,146.816,102.3904,103.5456,0.144,0.0,0.0,1,0.9997851
1056,C119P80ThinF_IMG_20151002_123043_cell_167.png,151.2176,102.9088,106.5104,0.1376,0.0,0.0,1,0.9999862
1057,C119P80ThinF_IMG_20151002_123043_cell_168.png,139.0352,93.224,99.0352,0.144,1.0,2.0,1,0.9795089
1058,C119P80ThinF_IMG_20151002_123043_cell_169.png,145.2896,101.3664,105.6672,0.1456,0.0,0.0,1,0.99498475
1059,C119P80ThinF_IMG_20151002_123608_cell_140.png,160.688,113.896,119.1488,0.1712,0.0,0.0,1,1.0
1060,C119P80ThinF_IMG_20151002_123608_cell_142.png,142.8784,67.4896,99.592,0.304,2.0,2.0,1,0.4006394
1061,C119P80ThinF_IMG_20151002_123608_cell_143.png,136.4464,92.096,94.4736,0.208,0.0,0.0,1,0.9998603
1062,C119P80ThinF_IMG_20151002_123608_cell_144.png,149.5648,102.5776,104.2512,0.1504,0.0,0.0,1,0.99999815
1063,C119P80ThinF_IMG_20151002_123608_cell_145.png,151.0672,102.368,104.8512,0.1424,1.0,2.0,1,0.9999977
1064,C119P80ThinF_IMG_20151002_123608_cell_146.png,168.8432,117.9152,115.408,0.1424,0.0,0.0,1,0.90294665
1065,C119P80ThinF_IMG_20151002_123608_cell_149.png,161.0512,114.48,115.3792,0.1952,1.0,1.0,1,0.99999994
1066,C119P80ThinF_IMG_20151002_123608_cell_151.png,133.104,92.9504,92.056,0.16,0.0,0.0,1,1.0
1067,C119P80ThinF_IMG_20151002_123608_cell_152.png,155.3296,104.4176,106.8832,0.1872,0.0,0.0,1,0.99999887
1068,C119P80ThinF_IMG_20151002_123608_cell_153.png,164.5312,116.0256,115.8416,0.1376,0.0,0.0,1,0.11240722
1069,C119P80ThinF_IMG_20151002_123608_cell_154.png,159.888,113.936,115.5296,0.1504,1.0,2.0,1,0.9521036
1070,C119P80ThinF_IMG_20151002_123911_cell_127.png,133.4736,91.8384,94.4992,0.1504,0.3333333333333333,1.0,1,0.99167794
1071,C119P80ThinF_IMG_20151002_123911_cell_129.png,159.4032,110.8912,116.8032,0.144,2.0,2.0,1,0.9999956
1072,C119P80ThinF_IMG_20151002_123911_cell_130.png,142.8656,93.776,102.3552,0.1552,2.0,2.0,1,0.8287104
1073,C119P80ThinF_IMG_20151002_123911_cell_131.png,145.904,99.3264,103.528,0.152,1.6,2.0,1,0.9997717
1074,C119P80ThinF_IMG_20151002_123911_cell_132.png,150.8128,74.2992,106.1616,0.3328,1.6,2.0,1,0.9192315
1075,C119P80ThinF_IMG_20151002_123911_cell_133.png,158.6416,108.8352,111.416,0.1776,1.0,2.0,1,1.0
1076,C119P80ThinF_IMG_20151002_123911_cell_134.png,145.8048,93.1104,100.4656,0.2048,2.0,2.0,1,1.0
1077,C119P80ThinF_IMG_20151002_123911_cell_135.png,135.84,93.2896,91.6432,0.168,0.0,0.0,1,0.9994411
1078,C119P80ThinF_IMG_20151002_123911_cell_136.png,152.6704,100.8624,104.0512,0.16,1.0,1.0,1,0.99973786
1079,C119P80ThinF_IMG_20151002_123911_cell_137.png,158.5168,103.5696,110.416,0.2256,2.0,2.0,1,0.9999998
1080,C119P80ThinF_IMG_20151002_123911_cell_138.png,147.6656,99.72,103.6336,0.168,0.0,0.0,1,1.0
1081,C119P80ThinF_IMG_20151002_123911_cell_140.png,151.2032,100.6,101.0656,0.1568,0.0,0.0,1,0.6787692
1082,C119P80ThinF_IMG_20151002_123911_cell_142.png,144.32,93.9312,98.9712,0.1664,0.0,0.0,1,0.9999997
1083,C119P80ThinF_IMG_20151002_123911_cell_143.png,147.2944,100.1792,100.5232,0.1728,1.0,2.0,1,0.99918777
1084,C119P80ThinF_IMG_20151002_124304_cell_162.png,152.8512,100.0016,104.0224,0.1696,0.0,0.0,1,0.998972
1085,C119P80ThinF_IMG_20151002_124304_cell_165.png,153.68,100.8608,104.3472,0.1552,1.6666666666666667,2.0,1,0.99999964
1086,C119P80ThinF_IMG_20151002_124304_cell_167.png,161.3712,114.4272,116.52,0.1664,1.0,1.0,1,0.99971974
1087,C119P80ThinF_IMG_20151002_124304_cell_168.png,152.92,100.3456,103.6336,0.1552,1.0,2.0,1,0.99993134
