,ImageFileName,Red_Channel_Distribution,Green_Channel_Distribution,Blue_Channel_Distribution,Uninfected_Edge_Density,Uninfected_MeanBlobSize,Uninfected_MaxBlobSize,target,CNN_predictions
869,C119P80ThinF_IMG_20151002_122720_cell_50.png,159.232,110.192,110.9776,0.136,1.0,2.0,0,0.12960406
870,C119P80ThinF_IMG_20151002_122720_cell_53.png,165.0928,118.0016,114.6144,0.1216,0.0,0.0,0,0.39846683
871,C119P80ThinF_IMG_20151002_122720_cell_82.png,159.16,115.76,115.7728,0.1344,0.0,0.0,0,0.010060761
872,C119P80ThinF_IMG_20151002_122720_cell_90.png,153.3488,112.3328,111.1536,0.1216,0.0,0.0,0,0.0055553196
873,C119P80ThinF_IMG_20151002_123043_cell_110.png,160.184,110.464,110.6688,0.1424,1.0,1.0,0,0.6208906
874,C119P80ThinF_IMG_20151002_123043_cell_130.png,150.7472,106.1056,105.6128,0.1392,1.0,1.0,0,0.008172485
875,C119P80ThinF_IMG_20151002_123043_cell_141.png,154.1632,106.5136,108.2224,0.1376,0.0,0.0,0,0.04039318
876,C119P80ThinF_IMG_20151002_123043_cell_34.png,158.4832,106.9456,113.688,0.1424,2.0,2.0,0,0.14781362
877,C119P80ThinF_IMG_20151002_123043_cell_47.png,166.6544,113.464,115.0272,0.136,1.5,2.0,0,0.014967558
878,C119P80ThinF_IMG_20151002_123043_cell_67.png,156.8272,109.584,113.536,0.1344,1.0,2.0,0,0.016065098
879,C119P80ThinF_IMG_20151002_123043_cell_87.png,148.496,106.4128,104.1472,0.1296,1.3333333333333333,2.0,0,0.13798806
880,C119P80ThinF_IMG_20151002_123043_cell_90.png,158.4272,108.3216,106.904,0.1328,1.6,2.0,0,0.1753644
881,C119P80ThinF_IMG_20151002_123608_cell_56.png,143.4896,95.6624,96.8496,0.1488,0.0,0.0,0,0.58645666
882,C119P80ThinF_IMG_20151002_123608_cell_85.png,152.536,110.5952,108.8256,0.1392,1.0,2.0,0,0.0016292135
883,C119P80ThinF_IMG_20151002_123911_cell_118.png,149.4384,103.6992,102.7904,0.16,0.0,0.0,0,0.35546976
884,C119P80ThinF_IMG_20151002_123911_cell_17.png,159.1072,111.3072,109.32,0.1536,0.0,0.0,0,0.088391125
885,C119P80ThinF_IMG_20151002_123911_cell_18.png,140.736,94.496,96.1008,0.1248,1.0,2.0,0,0.048602875
886,C119P80ThinF_IMG_20151002_123911_cell_39.png,157.5904,113.6032,111.2192,0.1264,0.0,0.0,0,0.052413754
887,C119P80ThinF_IMG_20151002_123911_cell_54.png,144.96,107.0016,102.712,0.1152,0.3333333333333333,1.0,0,0.005434951
888,C119P80ThinF_IMG_20151002_123911_cell_70.png,136.728,99.9392,96.3776,0.1424,0.5,1.0,0,0.07039077
889,C119P80ThinF_IMG_20151002_123911_cell_74.png,154.4064,112.5584,107.4064,0.1504,1.0,1.0,0,0.12569511
890,C119P80ThinF_IMG_20151002_124304_cell_112.png,152.8528,108.384,105.5936,0.136,1.3333333333333333,2.0,0,0.6755472
891,C119P80ThinF_IMG_20151002_124304_cell_27.png,146.0512,103.4272,100.704,0.1408,0.0,0.0,0,0.04048366
892,C119P80ThinF_IMG_20151002_124304_cell_45.png,155.5712,103.9984,104.9696,0.1696,0.5,1.0,0,0.6154854
893,C119P80ThinF_IMG_20151002_124304_cell_82.png,146.696,102.3024,99.0976,0.1536,0.0,0.0,0,0.35772333
894,C119P80ThinF_IMG_20151002_124304_cell_87.png,166.304,111.6544,110.6016,0.1248,1.0,1.0,0,0.1309992
895,C119P80ThinF_IMG_20151002_124345_cell_103.png,159.8112,117.2192,115.808,0.1376,1.3333333333333333,2.0,0,0.004297514
896,C119P80ThinF_IMG_20151002_124345_cell_37.png,161.808,113.8672,111.176,0.1248,0.0,0.0,0,0.0010490367
897,C119P80ThinF_IMG_20151002_124345_cell_41.png,139.1296,96.208,94.5776,0.1408,1.0,2.0,0,0.036997586
898,C119P80ThinF_IMG_20151002_124345_cell_43.png,133.9808,94.4304,91.96,0.1376,0.3333333333333333,1.0,0,0.06617527
899,C119P80ThinF_IMG_20151002_124345_cell_81.png,152.0368,105.6384,103.8688,0.1472,1.0,1.0,0,0.012341202
900,C119P80ThinF_IMG_20151002_124345_cell_84.png,150.4176,103.784,102.904,0.1296,0.0,0.0,0,0.004861091
901,C119P80ThinF_IMG_20151002_124345_cell_86.png,157.136,106.4288,105.5936,0.136,1.0,1.0,0,0.012341586
902,C119P80ThinF_IMG_20151002_124345_cell_93.png,146.5936,101.576,100.4528,0.136,1.0,2.0,0,0.016226474
903,C119P80ThinF_IMG_20151002_124425_cell_121.png,160.8624,117.4336,113.4624,0.1264,1.0,1.0,0,0.097515084
904,C119P80ThinF_IMG_20151002_124425_cell_122.png,161.04,106.1136,108.5088,0.1424,1.0,2.0,0,0.014385128
905,C119P80ThinF_IMG_20151002_124425_cell_35.png,157.3568,111.184,106.2,0.1328,0.0,0.0,0,0.024846448
906,C119P80ThinF_IMG_20151002_124425_cell_86.png,149.5344,104.1744,102.1216,0.1408,1.0,1.0,0,0.05021942
907,C120P81ThinF_IMG_20151002_125443_cell_102.png,155.4336,108.8176,105.2992,0.1392,1.0,1.0,0,0.04608888
908,C120P81ThinF_IMG_20151002_125443_cell_120.png,157.344,118.9744,115.8064,0.1264,0.0,0.0,0,0.00049511954
909,C120P81ThinF_IMG_20151002_125443_cell_35.png,155.616,112.8608,109.5808,0.1424,0.0,0.0,0,0.059905536
910,C120P81ThinF_IMG_20151002_125443_cell_42.png,156.0608,112.416,109.04,0.1488,1.0,1.0,0,0.034782164
911,C120P81ThinF_IMG_20151002_125443_cell_5.png,144.5024,109.7632,103.5984,0.1424,1.0,1.0,0,0.47003892
912,C120P81ThinF_IMG_20151002_125443_cell_54.png,162.9312,123.9552,120.8048,0.1248,0.0,0.0,0,0.04312498
913,C120P81ThinF_IMG_20151002_125443_cell_70.png,156.3568,113.5344,109.6288,0.1328,1.0,1.0,0,0.038474496
914,C120P81ThinF_IMG_20151002_125443_cell_80.png,146.6288,106.7584,103.9456,0.1312,1.5,2.0,0,0.032883525
915,C120P81ThinF_IMG_20151002_130150_cell_120.png,143.9104,110.304,103.3712,0.1392,0.0,0.0,0,3.4147008e-05
916,C120P81ThinF_IMG_20151002_130150_cell_130.png,136.416,98.2464,95.1664,0.136,1.6,2.0,0,0.017176775
917,C120P81ThinF_IMG_20151002_130150_cell_147.png,137.8144,103.632,98.9152,0.1552,1.0,2.0,0,3.387841e-07
918,C120P81ThinF_IMG_20151002_130150_cell_153.png,162.3968,122.9664,117.7568,0.1264,1.0,2.0,0,0.39609206
919,C120P81ThinF_IMG_20151002_130150_cell_16.png,120.0032,90.152,84.8896,0.1472,1.5,2.0,0,0.0007144878
920,C120P81ThinF_IMG_20151002_130150_cell_4.png,152.6688,115.0176,109.5584,0.1328,1.0,1.0,0,0.021498695
921,C120P81ThinF_IMG_20151002_130150_cell_65.png,137.4496,98.1904,95.6032,0.128,0.0,0.0,0,0.10764991
922,C120P81ThinF_IMG_20151002_130150_cell_79.png,145.7472,113.1616,105.5024,0.1344,1.5,2.0,0,0.3253784
923,C120P81ThinF_IMG_20151002_130407_cell_102.png,107.9744,79.3648,74.7184,0.1424,1.6666666666666667,2.0,0,0.00048067418
924,C120P81ThinF_IMG_20151002_130407_cell_119.png,146.7056,110.5792,106.1968,0.1264,0.0,0.0,0,0.113912255
925,C120P81ThinF_IMG_20151002_130407_cell_173.png,157.9776,110.2928,109.7504,0.1344,1.3333333333333333,2.0,0,0.022320762
926,C120P81ThinF_IMG_20151002_130407_cell_177.png,147.3376,104.752,102.8752,0.1568,0.0,0.0,0,0.023517422
927,C120P81ThinF_IMG_20151002_130407_cell_59.png,148.2496,110.9536,104.9168,0.1472,1.5,2.0,0,0.03397163
928,C120P81ThinF_IMG_20151002_130407_cell_77.png,152.7888,117.3344,113.2432,0.1376,1.0,1.0,0,0.021394718
929,C120P81ThinF_IMG_20151002_130407_cell_98.png,159.4416,117.8768,112.2768,0.136,0.0,0.0,0,0.022916378
930,C120P81ThinF_IMG_20151002_130715_cell_128.png,156.368,115.1648,112.008,0.1328,0.0,0.0,0,0.0131319575
931,C120P81ThinF_IMG_20151002_130715_cell_139.png,141.3616,101.3536,95.7856,0.1248,1.0,1.0,0,0.057816144
932,C120P81ThinF_IMG_20151002_130715_cell_161.png,148.7856,110.08,104.2864,0.136,0.0,0.0,0,0.0028322442
933,C120P81ThinF_IMG_20151002_130715_cell_173.png,160.6432,115.7776,110.8112,0.1376,1.0,1.0,0,0.0024239465
934,C120P81ThinF_IMG_20151002_130715_cell_34.png,138.7152,104.6928,99.832,0.1392,1.3333333333333333,2.0,0,0.07662697
935,C120P81ThinF_IMG_20151002_130715_cell_51.png,159.9696,117.9008,114.0368,0.1424,0.0,0.0,0,0.0024780368
936,C120P81ThinF_IMG_20151002_130715_cell_6.png,159.9312,118.32,113.8784,0.1408,0.0,0.0,0,0.020930668
937,C120P81ThinF_IMG_20151002_130715_cell_86.png,150.5792,113.8208,107.9504,0.144,0.0,0.0,0,0.027368905
938,C120P81ThinF_IMG_20151002_130918_cell_145.png,161.76,120.6192,114.0032,0.1392,0.0,0.0,0,0.023991026
939,C120P81ThinF_IMG_20151002_130918_cell_146.png,155.0416,112.7104,108.024,0.144,0.5,1.0,0,0.032412667
940,C120P81ThinF_IMG_20151002_130918_cell_153.png,115.824,85.1504,81.8016,0.1344,1.0,1.0,0,0.021211997
941,C120P81ThinF_IMG_20151002_130918_cell_169.png,141.9664,107.2368,103.3392,0.1536,1.0,2.0,0,0.0036582684
942,C120P81ThinF_IMG_20151002_130918_cell_35.png,156.4448,116.9872,112.6384,0.1344,1.0,2.0,0,0.10627609
943,C120P81ThinF_IMG_20151002_130918_cell_43.png,165.4992,123.9904,121.6576,0.1264,1.0,1.0,0,0.013737848
944,C120P81ThinF_IMG_20151002_130918_cell_44.png,156.7424,115.4672,114.3056,0.1344,0.0,0.0,0,0.016765993
945,C120P81ThinF_IMG_20151002_130918_cell_70.png,126.7712,93.9776,89.9616,0.1584,1.0,2.0,0,6.745303e-05
946,C120P81ThinF_IMG_20151002_130918_cell_92.png,153.8288,113.8384,108.9616,0.1312,1.0,2.0,0,0.012383167
947,C120P81ThinF_IMG_20151002_131120_cell_110.png,129.7504,98.608,93.4256,0.1344,0.3333333333333333,1.0,0,3.2991986e-05
948,C120P81ThinF_IMG_20151002_131120_cell_112.png,150.4128,109.7344,107.4592,0.1392,0.0,0.0,0,0.030867439
949,C120P81ThinF_IMG_20151002_131120_cell_130.png,142.7744,104.7648,101.4176,0.1472,1.0,1.0,0,0.20211998
950,C120P81ThinF_IMG_20151002_131120_cell_132.png,141.7664,107.5856,102.4176,0.1264,0.0,0.0,0,0.3893307
951,C120P81ThinF_IMG_20151002_131120_cell_155.png,149.7424,112.64,106.9024,0.1264,0.0,0.0,0,0.00041965648
952,C120P81ThinF_IMG_20151002_131120_cell_159.png,146.2624,110.32,105.728,0.128,1.0,2.0,0,0.00056110957
953,C120P81ThinF_IMG_20151002_131120_cell_17.png,138.4512,102.2336,97.5072,0.1456,0.0,0.0,0,0.034209058
954,C120P81ThinF_IMG_20151002_131120_cell_58.png,158.6416,116.6224,112.1472,0.1456,1.5,2.0,0,0.004233945
955,C120P81ThinF_IMG_20151002_131120_cell_64.png,161.6896,118.4416,114.8496,0.1376,1.3333333333333333,2.0,0,0.13666284
956,C121P82ThinF_IMG_20151002_132926_cell_42.png,159.6528,116.392,107.9904,0.1424,0.0,0.0,0,0.03707358
957,C121P82ThinF_IMG_20151002_132926_cell_63.png,163.9056,119.1696,111.7504,0.112,1.5,2.0,0,0.016945468
958,C121P82ThinF_IMG_20151002_133001_cell_21.png,162.3856,112.6016,110.8912,0.1184,0.0,0.0,0,0.025119366
959,C121P82ThinF_IMG_20151002_133001_cell_25.png,159.8976,116.7648,108.6336,0.1312,1.3333333333333333,2.0,0,0.006733805
960,C121P82ThinF_IMG_20151002_133001_cell_33.png,151.2704,110.7504,108.152,0.1456,1.5,2.0,0,0.030111799
961,C121P82ThinF_IMG_20151002_133001_cell_59.png,163.3488,123.0752,115.2816,0.136,1.0,2.0,0,0.014702044
962,C121P82ThinF_IMG_20151002_133001_cell_7.png,162.7936,121.928,113.3904,0.1184,0.0,0.0,0,0.008023361
963,C121P82ThinF_IMG_20151002_133158_cell_18.png,151.4336,109.696,104.872,0.1344,0.0,0.0,0,0.037209343
964,C121P82ThinF_IMG_20151002_133158_cell_26.png,156.0032,120.1936,110.4272,0.1328,0.0,0.0,0,0.01669353
965,C121P82ThinF_IMG_20151002_133158_cell_51.png,149.5792,107.7728,102.1248,0.1344,0.0,0.0,0,0.1522196
966,C121P82ThinF_IMG_20151002_133158_cell_67.png,110.3056,80.6032,76.176,0.1456,1.0,2.0,0,0.04943298
967,C121P82ThinF_IMG_20151002_133427_cell_34.png,158.7152,116.5008,108.3232,0.1616,1.3333333333333333,2.0,0,0.6098196
968,C121P82ThinF_IMG_20151002_133427_cell_37.png,152.3552,114.8976,106.7344,0.1408,1.5,2.0,0,0.0129989255
969,C121P82ThinF_IMG_20151002_133427_cell_41.png,159.7968,117.1168,114.3408,0.128,0.0,0.0,0,0.02887546
970,C121P82ThinF_IMG_20151002_133427_cell_60.png,157.4784,118.056,110.6656,0.1296,0.0,0.0,0,0.047486898
971,C121P82ThinF_IMG_20151002_133540_cell_14.png,136.8416,96.912,94.4064,0.1392,0.0,0.0,0,0.1514503
972,C121P82ThinF_IMG_20151002_133540_cell_21.png,155.3952,112.4976,108.656,0.1376,0.0,0.0,0,0.18194616
973,C121P82ThinF_IMG_20151002_133540_cell_30.png,151.1664,110.424,104.0512,0.1392,1.3333333333333333,2.0,0,0.16167238
974,C121P82ThinF_IMG_20151002_133540_cell_35.png,149.2624,109.408,105.9104,0.1392,0.0,0.0,0,0.0024542583
975,C121P82ThinF_IMG_20151002_133540_cell_63.png,158.248,114.9264,108.8736,0.136,1.5,2.0,0,0.0357972
976,C121P82ThinF_IMG_20151002_133631_cell_52.png,148.2336,101.7008,98.312,0.1472,0.0,0.0,0,0.042455867
977,C121P82ThinF_IMG_20151002_133631_cell_79.png,132.5136,95.8416,90.848,0.1568,1.6666666666666667,2.0,0,0.0019008053
978,C121P82ThinF_IMG_20151002_133739_cell_1.png,165.6992,129.6176,123.7792,0.1296,0.0,0.0,0,0.13630654
979,C121P82ThinF_IMG_20151002_133739_cell_35.png,151.2656,111.7408,106.8256,0.1408,1.6,2.0,0,0.077740066
980,C121P82ThinF_IMG_20151002_133739_cell_38.png,163.0992,119.5248,116.5184,0.1456,1.0,1.0,0,0.016972352
981,C121P82ThinF_IMG_20151002_133739_cell_53.png,162.8112,104.7184,104.152,0.1184,1.3333333333333333,2.0,0,0.020804321
982,C121P82ThinF_IMG_20151002_133739_cell_60.png,126.3488,88.1936,88.2192,0.1488,1.5,2.0,0,0.00014891372
983,C121P82ThinF_IMG_20151002_133739_cell_68.png,153.9328,118.3216,109.64,0.1424,0.0,0.0,0,0.30394647
984,C121P82ThinF_IMG_20151002_134014_cell_36.png,110.9568,84.7584,82.336,0.1328,1.0,2.0,0,0.20969415
985,C121P82ThinF_IMG_20151002_134014_cell_63.png,155.5296,113.7424,107.9888,0.144,1.0,1.0,0,0.00381511
986,C121P82ThinF_IMG_20151002_134659_cell_38.png,151.1984,102.632,105.6512,0.1376,1.0,2.0,0,0.011745813
987,C121P82ThinF_IMG_20151002_134659_cell_45.png,149.648,111.7584,105.3424,0.1376,1.6,2.0,0,0.0681403
988,C121P82ThinF_IMG_20151002_134659_cell_65.png,151.7136,114.3504,110.4496,0.1408,0.0,0.0,0,0.031685904
989,C121P82ThinF_IMG_20151002_134805_cell_19.png,152.7616,114.9904,111.688,0.1376,1.0,1.0,0,0.034463443
990,C121P82ThinF_IMG_20151002_134805_cell_43.png,129.0304,91.568,90.2944,0.1472,0.3333333333333333,1.0,0,1.360566e-06
991,C121P82ThinF_IMG_20151002_134805_cell_52.png,138.2736,105.3968,102.5632,0.1456,1.3333333333333333,2.0,0,0.008816804
992,C121P82ThinF_IMG_20151002_134805_cell_7.png,153.1984,102.0048,107.7344,0.1184,1.0,2.0,0,0.039821506
993,C121P82ThinF_IMG_20151002_134953_cell_23.png,151.7632,113.24,108.144,0.144,0.0,0.0,0,0.030173074
994,C121P82ThinF_IMG_20151002_134953_cell_37.png,143.5664,107.5408,103.784,0.1376,0.0,0.0,0,0.016696803
995,C121P82ThinF_IMG_20151002_134953_cell_5.png,149.1936,107.7504,103.6176,0.1328,0.0,0.0,0,0.034551386
996,C121P82ThinF_IMG_20151002_134953_cell_65.png,146.1856,111.2672,107.456,0.136,0.0,0.0,0,0.0466123
997,C121P82ThinF_IMG_20151002_135054_cell_61.png,147.3952,111.1888,108.0816,0.1328,1.0,1.0,0,0.03336218
998,C121P82ThinF_IMG_20151002_135054_cell_75.png,154.88,114.3584,108.9136,0.1296,0.0,0.0,0,0.034872767
999,C121P82ThinF_IMG_20151002_135054_cell_90.png,150.9168,109.64,105.8832,0.1248,0.3333333333333333,1.0,0,0.10127394
1000,C121P82ThinF_IMG_20151002_135237_cell_102.png,130.5376,98.792,95.6784,0.1424,0.0,0.0,0,0.001647544
1001,C121P82ThinF_IMG_20151002_135237_cell_14.png,140.0784,105.4336,102.5344,0.1504,0.0,0.0,0,0.004150883
1002,C121P82ThinF_IMG_20151002_135237_cell_76.png,154.3424,116.6736,112.9952,0.1392,1.3333333333333333,2.0,0,0.008837731
1003,C121P82ThinF_IMG_20151002_135237_cell_77.png,146.672,111.1952,106.2544,0.1408,1.3333333333333333,2.0,0,0.33718672
1004,C122P83ThinF_IMG_20151002_144341_cell_138.png,136.4832,101.2912,100.6096,0.1424,0.5,1.0,0,0.015253541
1005,C122P83ThinF_IMG_20151002_144341_cell_24.png,152.976,109.0288,109.184,0.1376,1.6,2.0,0,0.021968571
1006,C122P83ThinF_IMG_20151002_144341_cell_55.png,147.3248,104.8816,107.1424,0.1408,0.0,0.0,0,0.07775442
1007,C122P83ThinF_IMG_20151002_144341_cell_72.png,117.9008,87.4432,89.2272,0.1248,1.0,2.0,0,0.00011678797
1008,C122P83ThinF_IMG_20151002_144610_cell_131.png,148.7504,109.7984,109.3136,0.1376,0.0,0.0,0,0.06821266
1009,C122P83ThinF_IMG_20151002_144610_cell_14.png,161.4848,112.4112,114.3104,0.1072,1.0,1.0,0,0.004394491
1010,C122P83ThinF_IMG_20151002_144610_cell_21.png,131.8256,92.6816,94.1072,0.1264,0.0,0.0,0,1.978912e-05
1011,C122P83ThinF_IMG_20151002_144610_cell_26.png,153.9888,116.4064,112.7648,0.1504,0.0,0.0,0,0.006272146
1012,C122P83ThinF_IMG_20151002_144855_cell_138.png,144.9792,103.1152,101.856,0.1472,1.0,1.0,0,0.009540348
1013,C122P83ThinF_IMG_20151002_144855_cell_28.png,152.2032,110.5952,110.9136,0.1392,0.0,0.0,0,0.0054988256
1014,C122P83ThinF_IMG_20151002_144855_cell_47.png,142.4192,101.2592,100.6112,0.144,1.0,1.0,0,0.009502457
1015,C122P83ThinF_IMG_20151002_144855_cell_61.png,142.8944,106.7008,103.7504,0.1472,1.3333333333333333,2.0,0,0.17024142
1016,C122P83ThinF_IMG_20151002_144855_cell_99.png,125.4848,89.8176,90.5824,0.1328,1.6,2.0,0,0.17727573
1017,C122P83ThinF_IMG_20151002_145014_cell_125.png,161.752,118.16,115.848,0.168,0.0,0.0,0,0.03654398
1018,C122P83ThinF_IMG_20151002_145014_cell_25.png,147.7568,101.4832,104.7424,0.144,0.0,0.0,0,0.00905778
1019,C122P83ThinF_IMG_20151002_145014_cell_26.png,139.3008,99.9904,98.4896,0.1296,1.6,2.0,0,0.015070951
1020,C122P83ThinF_IMG_20151002_145014_cell_33.png,150.9456,108.4544,109.8192,0.1376,1.5,2.0,0,0.023564158
1021,C122P83ThinF_IMG_20151002_145014_cell_76.png,147.0368,111.9312,109.8208,0.12,0.0,0.0,0,0.014820777
1022,C122P83ThinF_IMG_20151002_145330_cell_108.png,134.4688,99.7808,101.0384,0.1488,1.3333333333333333,2.0,0,0.29993916
1023,C122P83ThinF_IMG_20151002_145330_cell_150.png,145.5904,105.5664,108.2896,0.1568,0.0,0.0,0,0.04726687
1024,C122P83ThinF_IMG_20151002_145330_cell_157.png,151.3776,112.96,114.624,0.128,0.0,0.0,0,0.019928997
1025,C122P83ThinF_IMG_20151002_145330_cell_41.png,151.6112,108.9312,110.4144,0.1392,1.0,2.0,0,0.023331538
1026,C122P83ThinF_IMG_20151002_145415_cell_1.png,147.28,110.7424,112.6704,0.1312,1.75,2.0,0,0.019943187
1027,C122P83ThinF_IMG_20151002_145415_cell_104.png,160.1616,117.8,116.5904,0.1264,1.0,1.0,0,0.006093437
1028,C122P83ThinF_IMG_20151002_145415_cell_112.png,131.3936,98.7424,97.6464,0.1424,1.0,1.0,0,0.021701474
1029,C122P83ThinF_IMG_20151002_145415_cell_143.png,148.9296,112.6368,109.9104,0.1408,1.0,1.0,0,0.0077842483
1030,C122P83ThinF_IMG_20151002_145415_cell_144.png,151.648,108.3504,110.2336,0.1472,1.0,1.0,0,0.005432688
1031,C122P83ThinF_IMG_20151002_145415_cell_35.png,154.6576,116.4656,114.2368,0.2336,1.5,2.0,0,0.014014725
1032,C122P83ThinF_IMG_20151002_145415_cell_66.png,152.8336,109.2704,109.8752,0.2032,1.0,2.0,0,0.57988065
1033,C122P83ThinF_IMG_20151002_145415_cell_95.png,155.9456,110.2848,108.3536,0.1216,0.0,0.0,0,0.049718603
1034,C122P83ThinF_IMG_20151002_145751_cell_138.png,141.5024,102.416,101.7328,0.1392,0.0,0.0,0,0.3714023
1035,C122P83ThinF_IMG_20151002_145751_cell_81.png,151.0304,106.8,109.0144,0.1456,1.0,2.0,0,0.0021902078
1036,C122P83ThinF_IMG_20151002_145918_cell_106.png,153.3424,113.1056,111.7872,0.1424,1.0,1.0,0,0.06500956
1037,C122P83ThinF_IMG_20151002_145918_cell_18.png,162.208,116.1088,113.7584,0.1216,1.0,1.0,0,0.0021933152
1038,C122P83ThinF_IMG_20151002_145918_cell_31.png,145.88,107.8672,107.3376,0.1488,1.3333333333333333,2.0,0,0.19943751
1039,C122P83ThinF_IMG_20151002_145918_cell_6.png,128.776,94.8912,93.1472,0.1392,1.0,1.0,0,0.0078045893
1040,C122P83ThinF_IMG_20151002_145918_cell_95.png,164.6416,115.5264,113.5264,0.1136,1.0,1.0,0,0.0060637495
1041,C122P83ThinF_IMG_20151002_150207_cell_114.png,152.6944,117.5328,113.8112,0.1344,1.0,1.0,0,0.035412606
1042,C122P83ThinF_IMG_20151002_150207_cell_130.png,153.192,109.6576,110.9568,0.1232,1.0,1.0,0,0.011918104
1043,C122P83ThinF_IMG_20151002_150207_cell_15.png,141.9872,102.1328,102.1536,0.128,1.0,2.0,0,0.14002058
1044,C122P83ThinF_IMG_20151002_150207_cell_153.png,162.768,119.9664,120.7744,0.1168,1.0,2.0,0,0.0034207283
1045,C122P83ThinF_IMG_20151002_150207_cell_27.png,155.12,110.1584,110.5024,0.144,0.0,0.0,0,0.035213117
1046,C122P83ThinF_IMG_20151002_150207_cell_64.png,140.176,98.856,100.9328,0.128,1.5,2.0,0,0.462309
1047,C122P83ThinF_IMG_20151002_150207_cell_97.png,159.6928,113.0912,112.7344,0.12,1.3333333333333333,2.0,0,0.07397357
1048,C123P84ThinF_IMG_20151002_150931_cell_129.png,155.4144,118.1472,114.2896,0.12,1.0,1.0,0,0.008372698
1049,C123P84ThinF_IMG_20151002_150931_cell_15.png,144.9552,103.304,105.3728,0.128,1.0,1.0,0,0.0023480544
1050,C123P84ThinF_IMG_20151002_150931_cell_161.png,147.9184,110.68,107.0416,0.1312,0.0,0.0,0,0.009891584
1051,C123P84ThinF_IMG_20151002_150931_cell_162.png,145.016,109.7072,106.9344,0.1312,1.0,1.0,0,0.0076660956
1052,C123P84ThinF_IMG_20151002_150931_cell_18.png,153.8688,110.7984,108.3504,0.1248,1.5,2.0,0,0.042312507
1053,C123P84ThinF_IMG_20151002_150931_cell_195.png,152.8992,116.3536,113.2032,0.1216,1.0,2.0,0,0.02698323
1054,C123P84ThinF_IMG_20151002_150931_cell_74.png,143.7696,113.2368,111.5968,0.1264,1.0,1.0,0,0.07081318
1055,C123P84ThinF_IMG_20151002_150931_cell_85.png,149.44,113.7152,109.8576,0.1328,0.0,0.0,0,0.07014189
1056,C123P84ThinF_IMG_20151002_150931_cell_86.png,155.4176,118.0512,115.9952,0.1296,0.0,0.0,0,0.004948115
1057,C123P84ThinF_IMG_20151002_151143_cell_148.png,137.0512,104.1168,100.4784,0.1344,0.0,0.0,0,7.4407444e-07
1058,C123P84ThinF_IMG_20151002_151143_cell_153.png,154.1856,117.0048,112.9376,0.12,1.0,1.0,0,0.0070915855
1059,C123P84ThinF_IMG_20151002_151143_cell_177.png,146.8112,110.0256,108.0416,0.1344,0.5,1.0,0,0.052142773
1060,C123P84ThinF_IMG_20151002_151143_cell_22.png,146.0208,104.112,106.2576,0.1152,1.5,2.0,0,0.015049412
1061,C123P84ThinF_IMG_20151002_151143_cell_86.png,152.5408,119.1456,116.4464,0.1296,1.0,1.0,0,0.0079036085
1062,C123P84ThinF_IMG_20151002_151432_cell_102.png,144.0704,110.5088,106.8768,0.136,1.0,1.0,0,0.018769342
1063,C123P84ThinF_IMG_20151002_151432_cell_12.png,140.0736,101.9584,101.5456,0.1536,1.0,1.0,0,0.04089998
1064,C123P84ThinF_IMG_20151002_151432_cell_129.png,115.3936,88.4784,85.7408,0.1536,1.0,2.0,0,0.0051651895
1065,C123P84ThinF_IMG_20151002_151432_cell_146.png,136.2112,104.576,101.7552,0.1456,1.5,2.0,0,0.112009324
1066,C123P84ThinF_IMG_20151002_151432_cell_150.png,145.7968,111.9824,107.6928,0.1248,1.6,2.0,0,0.01800449
1067,C123P84ThinF_IMG_20151002_151432_cell_157.png,148.6608,112.7328,108.6912,0.144,1.0,1.0,0,0.047461838
1068,C123P84ThinF_IMG_20151002_151432_cell_3.png,162.44,126.904,124.3536,0.1008,0.0,0.0,0,0.006426964
1069,C123P84ThinF_IMG_20151002_151432_cell_70.png,146.5856,111.2928,111.2976,0.1312,0.0,0.0,0,0.061193105
1070,C123P84ThinF_IMG_20151002_151851_cell_107.png,136.04,107.168,103.9984,0.1456,1.0,1.0,0,0.0012562531
1071,C123P84ThinF_IMG_20151002_151851_cell_130.png,158.3024,124.568,118.16,0.1424,1.0,1.0,0,0.044688847
1072,C123P84ThinF_IMG_20151002_151851_cell_131.png,152.6992,120.2,116.112,0.1168,1.5,2.0,0,0.015760075
1073,C123P84ThinF_IMG_20151002_151851_cell_162.png,137.7712,109.784,104.0912,0.1376,0.0,0.0,0,0.3838893
1074,C123P84ThinF_IMG_20151002_151851_cell_58.png,150.8656,120.016,113.808,0.1264,0.0,0.0,0,0.036298923
1075,C123P84ThinF_IMG_20151002_151851_cell_88.png,152.4832,121.6,119.3712,0.136,0.0,0.0,0,0.027152224
1076,C123P84ThinF_IMG_20151002_151851_cell_99.png,136.616,113.0528,107.9568,0.136,0.0,0.0,0,0.06975904
1077,C123P84ThinF_IMG_20151002_152144_cell_113.png,140.5648,106.2192,107.688,0.1456,1.0,1.0,0,0.047822125
1078,C123P84ThinF_IMG_20151002_152144_cell_14.png,143.3616,109.3776,111.184,0.1392,1.0,1.0,0,0.011059814
1079,C123P84ThinF_IMG_20151002_152144_cell_160.png,155.952,119.3648,119.016,0.1216,1.0,1.0,0,0.0071138907
1080,C123P84ThinF_IMG_20151002_152144_cell_43.png,153.72,117.9728,119.48,0.1504,0.0,0.0,0,0.11480143
